experience_id,experience_pool,source_type,trial_id,trial_kind,ring_id,ring_segment_count,ring_diversity_slot,ring_density_sparsity_slot,ring_tunnel_id,ring_tunnel_diameter_m,ring_ceiling_miou_ref,ring_depth_row_nonempty_ratio,ring_depth_col_nonempty_ratio,ring_depth_finite_ratio,ring_depth_coverage_ratio,ring_depth_blank_band_ratio,ring_image_height,ring_image_width,line_oblique_line_count,line_oblique_line_strength_pos,line_oblique_line_strength_neg,line_oblique_angle_consistency,line_horizontal_line_count,line_horizontal_spacing_consistency,line_detection_confidence_K,line_detection_confidence_AB,layout_k_center_norm,layout_k_center_norm_w,layout_k_width_norm,layout_k_width_norm_w,layout_ab_offset_norm_json,layout_arc_width_norm_json,layout_boundary_positions_norm_json,layout_segment_order_json,layout_hough_oblique_threshold,layout_hough_horizontal_threshold,layout_line_merge_distance,layout_line_snap_tolerance_px,layout_segmentation_slot_inset_y,layout_r_surface_min,layout_r_surface_min_frac,layout_order_branch,form_missing_block_hint,form_guardrail_violation_count,form_boundary_gap_norm,form_segment_coverage_pct,form_y_order_consistency,form_arc_width_entropy,form_mask_reclass_count,form_ready_for_segmentation,label_gt_miou,label_regret_vs_ceiling,label_agent_error,label_rank_within_ring,label_rank_within_ring_pool,label_success_flag,label_failure_flag
v3:4-6/r283:t117,v3,random,117,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,21.0,12.0,9.0,0.0,0.0,0.0,1.0,0.0,0.764652920059311,9.507048337635819,0.9364379666588788,11.642878462470017,"{""K"": 0.0, ""B1"": 0.9364379666588788, ""A1"": 0.8842144150681368, ""A2"": 0.9730534380960043, ""A3"": 0.4754164588157205, ""A4"": 0.444367942850739, ""B2"": 0.5438674161969181}","{""K"": 0.9364379666588788, ""B1"": 0.947776448409258, ""A1"": 0.08883902302786756, ""A2"": 0.5023630207197162, ""A3"": 0.9689514840350184, ""A4"": 0.09949947334617913, ""B2"": 0.45613258380308186}","[0.4682189833294394, 0.9103261908635077, 0.9286339265820707, 0.7242349484558623, 0.4598922008332298, 0.4941176795238286, 0.27193370809845907]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",24.0,13.0,2.281,55.094,8.8015,3.7356,0.057414,plus,0,0,0.026946236559139723,100.0,0.0,1.7091611360374284,0,True,0.1491764477168717,0.5693256134990635,False,143.0,38.0,1,1
v3:4-6/r283:t118,v3,random,118,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7583044487514364,9.428116809342725,0.23431865833915635,2.913320217318388,"{""K"": 0.0, ""B1"": 0.23431865833915635, ""A1"": 0.8129157023313959, ""A2"": 0.6081577585828546, ""A3"": 0.2375969672780479, ""A4"": 0.966704686177785, ""B2"": 0.39354118192876164}","{""K"": 0.23431865833915635, ""B1"": 0.5785970439922395, ""A1"": 0.7952420562514587, ""A2"": 0.6294392086951934, ""A3"": 0.729107718899737, ""A4"": 0.4268364957509766, ""B2"": 0.6064588180712384}","[0.11715932916957818, 0.523617180335276, 0.7105367304571253, 0.42287736293045125, 0.6021508267279165, 0.6801229340532733, 0.19677059096438082]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",88.0,69.0,2.7459,48.8185,10.8051,3.7458,0.510388,plus,0,0,0.003268817204301036,100.0,0.0,1.8930976363898293,0,True,0.2330164861700726,0.5693256134990635,False,65.0,12.0,1,1
v3:4-6/r283:t119,v3,random,119,bo,4-6/r283,7,sparse_7,sparse,4-6,7.4,0.8686,0.8501075268817204,1.0,0.6521131619803346,0.6521131619803346,0.0703225806451613,4650.0,374.0,10.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.6530822385909268,8.119872752534251,0.43292378730410686,5.3826085854655,"{""K"": 0.0, ""B1"": 0.43292378730410686, ""A1"": 0.8888121804401756, ""A2"": 0.4828432099848077, ""A3"": 0.708108505001244, ""A4"": 0.5222563866647744, ""B2"": 0.5958907096408097}","{""K"": 0.43292378730410686, ""B1"": 0.45588839313606877, ""A1"": 0.594031029544632, ""A2"": 0.22526529501643636, ""A3"": 0.8141478816635304, ""A4"": 0.07363432297603531, ""B2"": 0.4041092903591903}","[0.21646189365205343, 0.6608679838721412, 0.6858276952124915, 0.5954758574930258, 0.6151824458330092, 0.5590735481527921, 0.29794535482040485]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",28.0,60.0,1.8995,54.995,18.8313,3.7515,0.76352,plus,0,0,0.03939784946236559,100.0,0.0,1.7957187333737674,0,True,0.1543914514545845,0.5693256134990635,False,137.0,36.0,1,1
v3:4-1/r116:t000,v3,random,0,geometric_0,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,0.0,29.0,0.07712765957446809,1.0,0.0,0.0,0.0,0.14285714285714288,1.7902735562310033,"{""K"": 0.0, ""B1"": 0.14285714285714288, ""A1"": 0.28571428571428575, ""A2"": 0.4285714285714286, ""A3"": 0.5714285714285715, ""A4"": 0.7142857142857144, ""B2"": 0.8571428571428573}","{""K"": 0.14285714285714288, ""B1"": 0.14285714285714288, ""A1"": 0.14285714285714285, ""A2"": 0.1428571428571429, ""A3"": 0.1428571428571429, ""A4"": 0.1428571428571429, ""B2"": 0.1428571428571427}","[0.07142857142857144, 0.2142857142857143, 0.3571428571428572, 0.5, 0.642857142857143, 0.7857142857142858, 0.42857142857142866]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,2.9116,0.500028,minus,0,0,0.14284804753820032,100.0,0.0,1.9459101490553137,0,True,0.0915456727280267,0.8135543272719733,False,173.0,57.0,0,1
v3:4-1/r116:t001,v3,random,1,geometric_1,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,1.0,0.0,1.0,1.0,29.0,0.07712765957446809,1.0,1.0,0.0,0.0,0.07,0.8772340425531916,"{""K"": 0.0, ""B1"": 0.07, ""A1"": 0.22000000000000003, ""A2"": 0.37, ""A3"": 0.52, ""A4"": 0.67, ""B2"": 0.8200000000000001}","{""K"": 0.07, ""B1"": 0.15000000000000002, ""A1"": 0.15, ""A2"": 0.15000000000000005, ""A3"": 0.14999999999999994, ""A4"": 0.15000000000000005, ""B2"": 0.17999999999999997}","[0.035, 0.145, 0.295, 0.445, 0.5950000000000001, 0.745, 0.41000000000000003]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",37.0,50.0,3.0,20.0,0.0,2.9116,0.500028,plus,0,0,0.06999151103565365,100.0,1.0,1.917651908306252,0,True,0.1337352951059658,0.7713647048940342,False,145.0,46.0,0,1
v3:4-1/r116:t002,v3,random,2,intrinsic_r_otsu,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,31.0,0.08244680851063829,1.0,0.0,0.625095466604667,7.833643187875507,0.7756856902451935,9.720827054349341,"{""K"": 0.0, ""B1"": 0.7756856902451935, ""A1"": 0.22520718999059183, ""A2"": 0.30016628491122543, ""A3"": 0.8735534453962619, ""A4"": 0.005265304565574724, ""B2"": 0.8212284183827663}","{""K"": 0.7756856902451935, ""B1"": 0.44952149974539823, ""A1"": 0.07495909492063357, ""A2"": 0.5733871604850365, ""A3"": 0.1317118591693128, ""A4"": 0.8159631138171916, ""B2"": 0.1787715816172337}","[0.38784284512259676, 0.5004464401178926, 0.2626867374509086, 0.5868598651537437, 0.43940937498091825, 0.4132468614741705, 0.41061420919138314]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",75.0,61.0,4.3334,25.8819,6.3717,2.9748,0.537737,plus,0,0,0.005284380305602736,100.0,0.0,1.7020488428809704,0,True,0.1501603746954813,0.7549396253045187,False,128.0,40.0,0,1
v3:4-1/r116:t003,v3,random,3,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,34.0,0.09042553191489362,1.0,0.0,0.5045482589579533,6.322955840983712,0.9955002834343927,12.475524828571432,"{""K"": 0.0, ""B1"": 0.9955002834343927, ""A1"": 0.7926619192137531, ""A2"": 0.6221792294411627, ""A3"": 0.9889601476818849, ""A4"": 0.21530869823559895, ""B2"": 0.16021203385784455}","{""K"": 0.9955002834343927, ""B1"": 0.7971616357793604, ""A1"": 0.8295173102274096, ""A2"": 0.36678091824072223, ""A3"": 0.226348550553714, ""A4"": 0.9449033356222456, ""B2"": 0.8397879661421555}","[0.49775014171719634, 0.8940811013240729, 0.7074205743274579, 0.8055696885615238, 0.602134422958742, 0.18776036604672175, 0.08010601692892227]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",61.0,15.0,1.3925,43.6167,11.6552,3.6107,0.917154,plus,0,0,0.004499151103565424,100.0,0.0,1.858356258546,0,True,0.0984282873390782,0.7549396253045187,False,168.0,56.0,0,1
v3:4-1/r116:t004,v3,random,4,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,35.0,0.09308510638297872,1.0,0.0,0.6292262544910104,7.885409870110748,0.4968734353935042,6.22677560525051,"{""K"": 0.0, ""B1"": 0.4968734353935042, ""A1"": 0.24751492202733083, ""A2"": 0.01179402554250586, ""A3"": 0.19240214398531064, ""A4"": 0.6920321208818392, ""B2"": 0.2006067239869952}","{""K"": 0.4968734353935042, ""B1"": 0.7506414866338266, ""A1"": 0.7642791035151751, ""A2"": 0.18060811844280478, ""A3"": 0.49962997689652855, ""A4"": 0.5085746031051559, ""B2"": 0.7993932760130048}","[0.2484367176967521, 0.37219417871041754, 0.12965447378491834, 0.10209808476390825, 0.44221713243357497, 0.4463194224344172, 0.1003033619934976]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",43.0,10.0,10.1305,16.5846,6.69,3.549,0.88034,minus,0,0,0.00821307300509334,100.0,0.0,1.873024962520021,0,True,0.1940295401570811,0.711070459842919,False,82.0,27.0,1,1
v3:4-1/r116:t005,v3,random,5,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3017260119468371,0.6033739880531629,False,23.0,5.0,1,0
v3:4-1/r116:t006,v3,random,6,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,49.0,0.13031914893617022,1.0,0.0,0.8163381038190758,10.230279641477354,0.9787478844112216,12.265585189749139,"{""K"": 0.0, ""B1"": 0.9787478844112216, ""A1"": 0.5899916930106103, ""A2"": 0.6050562538298513, ""A3"": 0.6379965807883322, ""A4"": 0.6764502438127883, ""B2"": 0.1507880191683687}","{""K"": 0.9787478844112216, ""B1"": 0.6112438085993886, ""A1"": 0.015064560819241003, ""A2"": 0.03294032695848097, ""A3"": 0.03845366302445603, ""A4"": 0.47433777535558047, ""B2"": 0.8492119808316313}","[0.4893739422056108, 0.7843697887109159, 0.5975239734202308, 0.6215264173090917, 0.6572234123005603, 0.4136191314905785, 0.07539400958418435]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",48.0,36.0,5.4275,12.2528,24.1957,2.4339,0.215003,plus,0,0,0.015067911714770798,100.0,0.0,1.4704178581757068,0,True,0.1638982104627928,0.6033739880531629,False,114.0,37.0,0,1
v3:4-1/r116:t007,v3,random,7,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,64.0,0.1702127659574468,1.0,0.0,0.6717651626112849,8.418503846341421,0.8740770261495046,10.95385890217145,"{""K"": 0.0, ""B1"": 0.8740770261495046, ""A1"": 0.6622147383384538, ""A2"": 0.13161581580830573, ""A3"": 0.8450743208745529, ""A4"": 0.9449481711449795, ""B2"": 0.9039167881959269}","{""K"": 0.8740770261495046, ""B1"": 0.7881377121889492, ""A1"": 0.46940107746985194, ""A2"": 0.7134585050662472, ""A3"": 0.09987385027042663, ""A4"": 0.9589686170509474, ""B2"": 0.09608321180407312}","[0.4370385130747523, 0.7681458822439792, 0.39691527707337976, 0.4883450683414293, 0.8950112460097661, 0.9244324796704531, 0.45195839409796346]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",58.0,26.0,3.1171,74.5929,13.8082,2.3762,0.180576,plus,0,0,0.029011035653650215,100.0,0.0,1.73542546273378,0,True,0.148204640963065,0.6033739880531629,False,132.0,41.0,0,1
v3:4-1/r116:t008,v3,random,8,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,21.0,0.05585106382978723,1.0,0.0,0.8840568941964698,11.078925759185548,0.5696942744738079,7.139360163086656,"{""K"": 0.0, ""B1"": 0.5696942744738079, ""A1"": 0.3762878361299201, ""A2"": 0.41095528215712984, ""A3"": 0.23948921268184487, ""A4"": 0.03805728669123909, ""B2"": 0.8762188081092709}","{""K"": 0.5696942744738079, ""B1"": 0.8065935616561122, ""A1"": 0.03466744602720976, ""A2"": 0.828533930524715, ""A3"": 0.7985680740093941, ""A4"": 0.8381615214180318, ""B2"": 0.12378119189072909}","[0.28484713723690397, 0.472991055301864, 0.393621559143525, 0.32522224741948735, 0.13877324968654198, 0.45713804740025504, 0.43810940405463544]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",50.0,70.0,4.5438,61.3494,0.6299,2.6973,0.372164,minus,0,0,0.03467741935483868,100.0,0.0,1.7244218378159588,0,True,0.1786941922022171,0.6033739880531629,False,100.0,33.0,0,1
v3:4-1/r116:t009,v3,random,9,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,31.0,0.08244680851063829,1.0,0.0,0.03035029438411163,0.3803473062179096,0.9671482353973678,12.120219375511693,"{""K"": 0.0, ""B1"": 0.9671482353973678, ""A1"": 0.6577607300385144, ""A2"": 0.4282202463894813, ""A3"": 0.5237401079104803, ""A4"": 0.8728092085647744, ""B2"": 0.3442106669960262}","{""K"": 0.9671482353973678, ""B1"": 0.6906124946411466, ""A1"": 0.7704595163509669, ""A2"": 0.09551986152099895, ""A3"": 0.34906910065429414, ""A4"": 0.47140145843125175, ""B2"": 0.6557893330039738}","[0.4835741176986839, 0.8124544827179411, 0.5429904882139979, 0.47598017714998075, 0.6982746582376274, 0.6085099377804003, 0.1721053334980131]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",59.0,85.0,4.9096,43.9324,19.1312,3.5973,0.909159,plus,0,0,0.032852292020373555,100.0,0.0,1.8142393329605413,0,True,0.1743864921157616,0.6033739880531629,False,106.0,35.0,0,1
v3:4-1/r116:t010,v3,random,10,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,13.0,4.0,9.0,0.0,22.0,0.05851063829787234,1.0,0.0,0.1510622780768155,1.89309961249456,0.005178865815432143,0.06490110564445814,"{""K"": 0.0, ""B1"": 0.005178865815432143, ""A1"": 0.752977503597754, ""A2"": 0.8105268303172452, ""A3"": 0.13676405154258153, ""A4"": 0.41890365091318515, ""B2"": 0.8152562779950456}","{""K"": 0.005178865815432143, ""B1"": 0.7477986377823219, ""A1"": 0.057549326719491194, ""A2"": 0.3262372212253364, ""A3"": 0.2821395993706036, ""A4"": 0.3963526270818605, ""B2"": 0.18474372200495437}","[0.0025894329077160716, 0.37907818470659305, 0.7817521669574996, 0.4736454409299134, 0.2778338512278834, 0.6170799644541154, 0.4076281389975228]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",16.0,79.0,9.7233,43.4753,18.1462,2.453,0.2264,plus,0,0,0.004732597623090022,100.0,0.0,1.5982099193957546,0,True,0.1925249117355645,0.6033739880531629,False,85.0,28.0,1,1
v3:4-1/r116:t011,v3,random,11,random,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,47.0,0.125,1.0,0.0,0.19852114799267284,2.487850131227326,0.17940602756714652,2.2483010688733893,"{""K"": 0.0, ""B1"": 0.17940602756714652, ""A1"": 0.34606143911247844, ""A2"": 0.9481240614108147, ""A3"": 0.5733327176111209, ""A4"": 0.34006806742083984, ""B2"": 0.2715246198087853}","{""K"": 0.17940602756714652, ""B1"": 0.16665541154533192, ""A1"": 0.6020626222983363, ""A2"": 0.6252086562003062, ""A3"": 0.7667353498097189, ""A4"": 0.9314565523879456, ""B2"": 0.7284753801912146}","[0.08970301378357326, 0.2627337333398125, 0.6470927502616466, 0.7607283895109678, 0.4567003925159803, 0.30579634361481256, 0.13576230990439264]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",86.0,59.0,11.7843,43.6642,13.0292,3.5762,0.896569,plus,0,0,0.006005942275042387,100.0,0.0,1.812933477081816,0,True,0.1469474442799982,0.6033739880531629,False,135.0,42.0,0,1
v3:4-1/r116:t012,v3,random,12,perturb_guardrail_smoke,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.02,0.25063829787234043,0.41387245849260174,5.186614426641328,"{""K"": 0.0, ""B1"": 0.41387245849260174, ""A1"": 0.6246393191371725, ""A2"": 0.6020506451475169, ""A3"": 0.3837217224477737, ""A4"": 0.5311337075950596, ""B2"": 0.49375894846688745}","{""K"": 0.41387245849260174, ""B1"": 0.2107668606445708, ""A1"": 0.9774113260103444, ""A2"": 0.7816710773002569, ""A3"": 0.14741198514728596, ""A4"": 0.9626252408718278, ""B2"": 0.5062410515331126}","[0.20693622924630087, 0.5192558888148872, 0.6133449821423447, 0.4928861837976453, 0.4574277150214167, 0.5124463280309736, 0.24687947423344372]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.02258064516129034,100.0,0.0,1.7792109953987494,0,True,0.1983075542880366,0.6033739880531629,False,74.0,23.0,1,1
v3:4-1/r116:t013,v3,random,13,perturb_wrong_r_low,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.1574,0.050027,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3017260119468371,0.6033739880531629,False,23.0,5.0,1,0
v3:4-1/r116:t014,v3,random,14,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.36333858076019737,4.553328171654388,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115446,100.0,0.0,1.7352813753567915,0,True,0.1273671622520618,0.6033739880531629,False,148.0,47.0,0,1
v3:4-1/r116:t015,v3,random,15,perturb_ambiguous_lines,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,10.7641,77.8179,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3017260119468371,0.6033739880531629,False,23.0,5.0,1,0
v3:4-1/r116:t016,v3,random,16,perturb_wrong_r_high,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.5097908098684232,6.388655042819176,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,3.6657,0.949971,plus,0,0,0.03336162988115449,100.0,0.0,1.7352813753567915,0,True,0.3230586240922682,0.5820413759077319,False,19.0,3.0,1,0
v3:4-1/r116:t017,v3,random,17,perturb_wrong_k,4-1/r116,7,partial_irregular_7,representative,4-1,7.5,0.9051,0.8425297113752123,1.0,0.7618670528844417,0.7618670528844417,0.0715195246179966,4712.0,376.0,0.0,0.0,0.0,0.0,33.0,0.08776595744680851,1.0,0.0,0.6692122033256264,8.38651037784668,0.6397171669425262,8.01688109210953,"{""K"": 0.0, ""B1"": 0.6397171669425262, ""A1"": 0.7417709473618571, ""A2"": 0.09149560506304566, ""A3"": 0.5411438213764888, ""A4"": 0.50777223630035, ""B2"": 0.8713393766928806}","{""K"": 0.6397171669425262, ""B1"": 0.10205378041933086, ""A1"": 0.34972465770118855, ""A2"": 0.44964821631344315, ""A3"": 0.9666284149238613, ""A4"": 0.3635671403925307, ""B2"": 0.12866062330711933}","[0.3198585834712631, 0.6907440571521917, 0.41663327621245133, 0.3163197132197672, 0.5244580288384193, 0.6895558064966153, 0.4356696883464403]","[""K"", ""B1"", ""A1"", ""A2"", ""A3"", ""A4"", ""B2""]",42.0,76.0,1.6518,34.0724,8.0759,2.3253,0.150206,plus,0,0,0.03336162988115451,100.0,0.0,1.7352813753567915,0,True,0.1254364534040341,0.5820413759077319,False,152.0,50.0,0,1
